fac_cd,fac_nm,ctp_cd,ctp_nm,sig_cd,sig_nm,emd_cd,emd_nm,all_addr_nm,lat,lon
502075,강남대학교,4100000000,경기도,4146300000,용인시 기흥구,4146310200,구갈동,"경기도 용인시 기흥구 강남로 40 (구갈동, 강남대학교) ",37.27679168401187,127.1333944649624
502076,건국대학교,1100000000,서울특별시,1121500000,광진구,1121510700,화양동,"서울특별시 광진구 능동로 120 (화양동, 건국대학교) ",37.54341658201925,127.07818913096196
502077,건국대학교(글로컬),4300000000,충청북도,4313000000,충주시,4313010900,단월동,"충청북도 충주시 충원대로 268 (단월동, 건국대학교 글로컬캠퍼스) ",36.9482397539971,127.90602675502312
502078,건양대학교,4400000000,충청남도,4423000000,논산시,4423041027,은진면,"충청남도 논산시 대학로 121 (내동, 건양대학교) ",36.18203856998706,127.11170457604184
502079,건양대학교,3000000000,대전광역시,3017000000,서구,3017011600,관저동,"대전광역시 서구 관저동로 158 (관저동, 건양대학교병원) ",36.30682219303601,127.34264048696636
502080,경기대학교,4100000000,경기도,4111700000,수원시 영통구,4111710300,이의동,"경기도 수원시 영통구 광교산로 154-42 (이의동, 경기대학교) ",37.30119998498446,127.03997807996194
502081,경기대학교,1100000000,서울특별시,1141000000,서대문구,1141010100,충정로2가,"서울특별시 서대문구 경기대로9길 24 (충정로2가, 경기대학교) ",37.56475122400975,126.96224300896642
502082,경남대학교,4800000000,경상남도,4812500000,창원시 마산합포구,4812513400,월영동,"경상남도 창원시 마산합포구 경남대학로 7 (월영동, 경남대학교) ",35.1841903199675,128.55273941097386
502083,경동대학교,5100000000,강원특별자치도,5182000000,고성군,5182033035,토성면,강원특별자치도 고성군 토성면 봉포4길 46 ,38.2507546170116,128.55767454098643
502084,대구한의대학교,4700000000,경상북도,4729000000,경산시,4729012200,유곡동,경상북도 경산시 한의대로 1(유곡동) ,35.796321362973714,128.77460749700262
502085,경성대학교,2600000000,부산광역시,2629000000,남구,2629010600,대연동,"부산광역시 남구 수영로 309 (대연동, 경성대학교) ",35.13835282800086,129.095502659974
502086,가천대학교,4100000000,경기도,4113100000,성남시 수정구,4113110700,복정동,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) ",37.45135621799959,127.12847429800784
502087,경일대학교,4700000000,경상북도,4729000000,경산시,4729025031,하양읍,"경상북도 경산시 하양읍 가마실길 50 (부호리, 경일대학교) ",35.907655382029176,128.80106867903828
502088,신경주대학교,4700000000,경상북도,4713000000,경주시,4713011600,효현동,"경상북도 경주시 태종로 188 (효현동, 경주대학교) ",35.828167463974275,129.16143845700014
502089,경희대학교,1100000000,서울특별시,1123000000,동대문구,1123010800,회기동,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교) ",37.59444127803206,127.0509388219785
502090,계명대학교,2700000000,대구광역시,2729000000,달서구,2729012500,호산동,"대구광역시 달서구 달구벌대로 1095 (신당동, 계명대학교성서캠퍼스) ",35.85545197899135,128.47941593103485
502091,고려대학교,1100000000,서울특별시,1129000000,성북구,1129012500,안암동5가,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(인문사회계)) ",37.5914274459892,127.02887471997356
502092,고려대학교(세종),3600000000,세종특별자치시,3611000000,,3611025034,조치원읍,"세종특별자치시 조치원읍 세종로 2511 (서창리, 고려대학교세종캠퍼스) ",36.6116961819735,127.2927201599832
502093,고신대학교,2600000000,부산광역시,2620000000,영도구,2620012100,동삼동,"부산광역시 영도구 와치로 194 (동삼동, 고신대학교) ",35.078481572974844,129.06385576898575
502094,가톨릭관동대학교,5100000000,강원특별자치도,5115000000,강릉시,5115011600,내곡동,강원특별자치도 강릉시 범일로579번길 24 (내곡동) ,37.73659861500951,128.8765369769988
502095,광신대학교,2900000000,광주광역시,2917000000,북구,2917012600,본촌동,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교) ",35.21572536897496,126.88465661597763
502096,광운대학교,1100000000,서울특별시,1135000000,노원구,1135010200,월계동,"서울특별시 노원구 광운로 20 (월계동, 광운대학교) ",37.62013710903006,127.0588156690046
502097,광주가톨릭대학교,4600000000,전라남도,4617000000,나주시,4617025030,남평읍,"전라남도 나주시 남평읍 중남길 12-25 (남석리, 광주가톨릭대학교) ",35.015092404029986,126.86424900699728
502098,광주여자대학교,2900000000,광주광역시,2920000000,광산구,2920012700,산정동,광주광역시 광산구 광주여대길 40 (산정동) ,35.163165836014834,126.79640857100368
502099,국민대학교,1100000000,서울특별시,1129000000,성북구,1129013300,정릉동,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교) ",37.61194585802313,126.998038139016
502100,강서대학교,1100000000,서울특별시,1150000000,강서구,1150010300,화곡동,"서울특별시 강서구 까치산로24길 47 (화곡동, 케이씨대학교) ",37.548669016033216,126.85413465297016
502101,극동대학교,4300000000,충청북도,4377000000,음성군,4377037031,감곡면,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교) ",37.128254341998414,127.64187083901552
502102,나사렛대학교,4400000000,충청남도,4413300000,천안시 서북구,4413310700,쌍용동,"충청남도 천안시 서북구 월봉로 48 (쌍용동, 나사렛대학교) ",36.79568614897343,127.11900585503808
502103,단국대학교,4100000000,경기도,4146500000,용인시 수지구,4146510200,죽전동,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교) ",37.31996466400064,127.12556203199144
502104,대구대학교,4700000000,경상북도,4729000000,경산시,4729025329,진량읍,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스) ",35.90021498601729,128.8547715650055
502105,대구예술대학교,4700000000,경상북도,4785000000,칠곡군,4785033034,가산면,"경상북도 칠곡군 가산면 다부거문1길 202 (다부리, 대구예술대학교) ",36.03218254902082,128.50948409300852
502106,대구가톨릭대학교,4700000000,경상북도,4729000000,경산시,4729025021,하양읍,"경상북도 경산시 하양읍 하양로 13-13 (금락리, 대구가톨릭대학교) ",35.91511521699591,128.80700417196311
502107,세한대학교,4600000000,전라남도,4683000000,영암군,4683025326,삼호읍,"전라남도 영암군 삼호읍 녹색로 1113 (산호리, 세한대학교) ",34.74651410902112,126.4822779650262
502108,대신대학교,4700000000,경상북도,4729000000,경산시,4729010600,백천동,"경상북도 경산시 경청로222길 33 (백천동, 대신대학교) ",35.80438353697124,128.74543892699873
502109,대전가톨릭대학교,3600000000,세종특별자치시,3611000000,,3611037030,전의면,"세종특별자치시 전의면 가톨릭대학로 30 (신방리, 대전가톨릭대학교) ",36.65423282701372,127.19332480198118
502110,대전대학교,3000000000,대전광역시,3011000000,동구,3011010900,용운동,"대전광역시 동구 대학로 62 (용운동, 대전대학교) ",36.33376271803035,127.46116578497104
502111,대진대학교,4100000000,경기도,4165000000,포천시,4165010300,자작동,"경기도 포천시 호국로 1007 (선단동, 대진대학교) ",37.87414313503174,127.15830583699832
502112,서울기독대학교,1100000000,서울특별시,1138000000,은평구,1138010900,신사동,"서울특별시 은평구 갈현로4길 26-2 (신사동, 서울기독대학교) ",37.601127511971264,126.9121225049986
502113,덕성여자대학교,1100000000,서울특별시,1132000000,도봉구,1132010500,쌍문동,"서울특별시 도봉구 삼양로144길 33 (쌍문동, 덕성여자대학교) ",37.65246240398754,127.0158411890109
502114,동국대학교,1100000000,서울특별시,1114000000,중구,1114014400,장충동2가,"서울특별시 중구 필동로1길 30 (장충동2가, 동국대학교) ",37.55734559202141,127.0025589490414
502115,동국대학교(WISE),4700000000,경상북도,4713000000,경주시,4713014400,석장동,경상북도 경주시 동대로 123(석장동) ,35.86333763297321,129.1911608039712
502116,동덕여자대학교,1100000000,서울특별시,1129000000,성북구,1129013700,상월곡동,"서울특별시 성북구 화랑로13길 60 (하월곡동, 동덕여자대학교) ",37.60752069101637,127.0429045039662
502117,동서대학교,2600000000,부산광역시,2653000000,사상구,2653010600,주례동,"부산광역시 사상구 주례로 47 (주례동, 동서대학교) ",35.14441332800698,129.0144544319799
502118,동신대학교,4600000000,전라남도,4617000000,나주시,4617011600,대호동,전라남도 나주시 동신대길 67 (대호동) ,35.04969497301244,126.7179851120228
502119,동아대학교,2600000000,부산광역시,2638000000,사하구,2638010300,하단동,"부산광역시 사하구 낙동대로550번길 37 (하단동, 동아대학교) ",35.11605948501688,128.96831675399196
502120,동양대학교,4700000000,경상북도,4721000000,영주시,4721025023,풍기읍,"경상북도 영주시 풍기읍 동양대로 145 (산법리, 동양대학교) ",36.880805395973454,128.53752566504372
502121,동의대학교,2600000000,부산광역시,2623000000,부산진구,2623011000,가야동,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교) ",35.14373104799813,129.0353173979659
502122,루터대학교,4100000000,경기도,4146300000,용인시 기흥구,4146310300,상갈동,"경기도 용인시 기흥구 금화로82번길 20 (상갈동, 루터대학교) ",37.2650641740081,127.113622377035
502123,명지대학교,4100000000,경기도,4146100000,용인시 처인구,4146110400,남동,"경기도 용인시 처인구 명지로 116 (남동, 명지대학교용인캠퍼스) ",37.22412455703375,127.18733584699002
502124,명지대학교,1100000000,서울특별시,1141000000,서대문구,1141012000,남가좌동,"서울특별시 서대문구 거북골로 34 (남가좌동, 명지대학교) ",37.580243114025954,126.92255941898122
502125,목원대학교,3000000000,대전광역시,3017000000,서구,3017011500,도안동,"대전광역시 서구 도안북로 88 (도안동, 목원대학교) ",36.32438637397679,127.33787689501835
502126,배재대학교,3000000000,대전광역시,3017000000,서구,3017010300,도마동,"대전광역시 서구 배재로 155-40 (도마동, 배재대학교) ",36.32191783698264,127.3672424309789
502127,부산가톨릭대학교,2600000000,부산광역시,2641000000,금정구,2641010900,부곡동,"부산광역시 금정구 오륜대로 57 (부곡동, 부산가톨릭대학교) ",35.24499444797372,129.098201305987
502128,부산외국어대학교,2600000000,부산광역시,2641000000,금정구,2641010400,남산동,"부산광역시 금정구 금샘로485번길 65 (남산동, 부산외국어대학교) ",35.26711852997822,129.0810380530258
502129,삼육대학교,1100000000,서울특별시,1135000000,노원구,1135010300,공릉동,"서울특별시 노원구 화랑로 815 (공릉동, 삼육대학교) ",37.64052451499044,127.10850700598952
502130,상명대학교,1100000000,서울특별시,1111000000,종로구,1111018500,홍지동,"서울특별시 종로구 홍지문2길 20 (홍지동, 상명대학교) ",37.60310035098762,126.95567856499714
502131,상지대학교,5100000000,강원특별자치도,5113000000,원주시,5113011100,우산동,강원특별자치도 원주시 상지대길 83 (우산동) ,37.37103654198916,127.92583585803185
502132,서강대학교,1100000000,서울특별시,1144000000,마포구,1144011100,신수동,"서울특별시 마포구 백범로 35 (신수동, 서강대학교) ",37.55194227302072,126.93958572799949
502133,서경대학교,1100000000,서울특별시,1129000000,성북구,1129013300,정릉동,"서울특별시 성북구 서경로 124 (정릉동, 서경대학교) ",37.615328823984925,127.01141295603496
502134,서울신학대학교,4100000000,경기도,4119400000,부천시 소사구,4119410100,소사본동,"경기도 부천시 소사구 호현로489번길 52 (소사본동, 서울신학대학교) ",37.47869118299687,126.79055918303614
502135,서울여자대학교,1100000000,서울특별시,1135000000,노원구,1135010300,공릉동,"서울특별시 노원구 화랑로 621 (공릉동, 서울여자대학교) ",37.6269556979782,127.09344342001684
502136,서울장신대학교,4100000000,경기도,4161000000,광주시,4161010100,경안동,"경기도 광주시 경안로 145 (경안동, 서울장신대학교) ",37.41039348099963,127.24698497997366
502137,서원대학교,4300000000,충청북도,4311200000,청주시 서원구,4311210300,모충동,"충청북도 청주시 서원구 무심서로 377-3 (모충동, 서원대학교) ",36.62595624198873,127.48210862501986
502138,선문대학교,4400000000,충청남도,4420000000,아산시,4420033026,탕정면,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교) ",36.797451618988205,127.07596294803358
502139,성결대학교,4100000000,경기도,4117100000,안양시 만안구,4117110100,안양동,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교) ",37.38032981401505,126.92760548096012
502140,성공회대학교,1100000000,서울특별시,1153000000,구로구,1153011200,항동,"서울특별시 구로구 연동로 320 (항동, 성공회대학교) ",37.48834487097239,126.8250309000073
502141,성균관대학교,1100000000,서울특별시,1111000000,종로구,1111017300,명륜3가,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교) ",37.587986948997,126.99462223100844
502142,성신여자대학교,1100000000,서울특별시,1129000000,성북구,1129011800,동선동3가,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교) ",37.592344056013175,127.02129967301644
502143,세명대학교,4300000000,충청북도,4315000000,제천시,4315011200,신월동,"충청북도 제천시 세명로 65 (신월동, 세명대학교) ",37.17627017097557,128.19646316700818
502144,세종대학교,1100000000,서울특별시,1121500000,광진구,1121510900,군자동,"서울특별시 광진구 능동로 209 (군자동, 세종대학교) ",37.54994491097712,127.07456619703436
502145,수원가톨릭대학교,4100000000,경기도,4159000000,화성시,4159025328,봉담읍,"경기도 화성시 봉담읍 왕림1길 67 (왕림리, 수원가톨릭대학교) ",37.19309631100568,126.93487560701112
502146,수원대학교,4100000000,경기도,4159000000,화성시,4159025325,봉담읍,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교) ",37.20807333801334,126.98017820095995
502147,숙명여자대학교,1100000000,서울특별시,1117000000,용산구,1117011000,청파동2가,"서울특별시 용산구 청파로47길 90 (청파동2가, 숙명여자대학교) ",37.54529923897416,126.96534477099874
502148,순천향대학교,4400000000,충청남도,4420000000,아산시,4420041022,신창면,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교) ",36.76835119601523,126.92893731897829
502149,숭실대학교,1100000000,서울특별시,1159000000,동작구,1159010200,상도동,"서울특별시 동작구 상도로 369 (상도동, 숭실대학교) ",37.496617801974345,126.95408906203824
502150,신라대학교,2600000000,부산광역시,2653000000,사상구,2653010400,괘법동,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교) ",35.1692333489667,128.9952846240263
502151,아신대학교,4100000000,경기도,4183000000,양평군,4183034024,옥천면,경기도 양평군 옥천면 경강로 1276 아신대학교,37.51120334896759,127.42910104101144
502152,아주대학교,4100000000,경기도,4111700000,수원시 영통구,4111710200,원천동,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교) ",37.284478040035175,127.04803369101091
502153,안양대학교,4100000000,경기도,4117100000,안양시 만안구,4117110100,안양동,"경기도 안양시 만안구 삼덕로37번길 22 (안양동, 안양대학교) ",37.39178641602956,126.92046361196364
502154,안양대학교,2800000000,인천광역시,2871000000,강화군,2871032027,불은면,"인천광역시 강화군 불은면 중앙로 602-14 (삼성리, 안양대학교강화캠퍼스) ",37.71100389597782,126.44471138598236
502155,연세대학교,1100000000,서울특별시,1141000000,서대문구,1141011400,신촌동,"서울특별시 서대문구 연세로 50 (신촌동, 연세대학교) ",37.56434395998294,126.93891399100656
502156,연세대학교(미래),5100000000,강원특별자치도,5113000000,원주시,5113037022,흥업면,강원특별자치도 원주시 흥업면 연세대길 1 연세대학교 미래캠퍼스,37.27788564999084,127.90348632398104
502157,영남대학교,4700000000,경상북도,4729000000,경산시,4729011800,조영동,"경상북도 경산시 대학로 280 (대동, 영남대학교) ",35.833934907024684,128.76188329596732
502158,영남신학대학교,4700000000,경상북도,4729000000,경산시,4729025324,진량읍,"경상북도 경산시 진량읍 봉회1길 26 (봉회리, 영남신학대학교) ",35.881243842972275,128.81583227998803
502159,유원대학교,4300000000,충청북도,4374000000,영동군,4374025031,영동읍,충청북도 영동군 영동읍 대학로 310 ,36.1987604960279,127.79810215597594
502160,영산선학대학교,4600000000,전라남도,4687000000,영광군,4687025322,백수읍,전라남도 영광군 백수읍 성지로 1357 (길용리) ,35.32662291500715,126.44192019301347
502161,용인대학교,4100000000,경기도,4146100000,용인시 처인구,4146110300,삼가동,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교) ",37.22639058601978,127.1688130189991
502162,우석대학교,5200000000,전북특별자치도,5271000000,완주군,5271025022,삼례읍,"전라북도 완주군 삼례읍 삼례로 443 (후정리, 우석대학교) ",35.914839133006375,127.06750449998204
502163,울산대학교,3100000000,울산광역시,3114000000,남구,3114010100,무거동,"울산광역시 남구 대학로 93 (무거동, 울산대학교) ",35.54641536498752,129.2580726500183
502164,원광대학교,5200000000,전북특별자치도,5214000000,익산시,5214012100,신동,"전라북도 익산시 익산대로 460 (신동, 원광대학교) ",35.968923171015746,126.96078843700562
502165,위덕대학교,4700000000,경상북도,4713000000,경주시,4713037026,강동면,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교) ",36.01188060198762,129.28417541997612
502166,을지대학교,3000000000,대전광역시,3014000000,중구,3014010300,목동,"대전광역시 중구 계룡로771번길 77 (목동, 을지대학교대전캠퍼스) ",36.332959762019215,127.40571376496976
502167,을지대학교,4100000000,경기도,4113100000,성남시 수정구,4113110600,양지동,"경기도 성남시 수정구 산성대로 553 (양지동, 을지대학교) ",37.46141019802235,127.16561617002446
502168,이화여자대학교,1100000000,서울특별시,1141000000,서대문구,1141011200,대현동,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교) ",37.56031182701277,126.9446956699867
502169,인제대학교,4800000000,경상남도,4825000000,김해시,4825011800,어방동,"경상남도 김해시 인제로 197 (어방동, 인제대학교) ",35.25133566801062,128.90106680695527
502170,인제대학교,2600000000,부산광역시,2623000000,부산진구,2623011100,개금동,"부산광역시 부산진구 복지로 75 (개금동, 백병원) ",35.1464871660072,129.02122227698737
502171,인천가톨릭대학교,2800000000,인천광역시,2818500000,연수구,2818510600,송도동,인천광역시 연수구 송도문화로120번길 20 (송도동) 인천가톨릭대학교,37.37262428702039,126.66350700799282
502172,인천가톨릭대학교,2800000000,인천광역시,2871000000,강화군,2871035027,양도면,"인천광역시 강화군 양도면 고려왕릉로 53-1 (도장리, 인천가톨릭대학교) ",37.65789755001025,126.44702155501176
502173,인하대학교,2800000000,인천광역시,2817700000,미추홀구,2817710200,용현동,인천광역시 미추홀구 인하로 100(용현동) 인하대학교,37.45016946601503,126.65521452602562
502174,장로회신학대학교,1100000000,서울특별시,1121500000,광진구,1121510400,광장동,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교) ",37.549338778003225,127.10489916097389
502175,전주대학교,5200000000,전북특별자치도,5211100000,전주시 완산구,5211114200,효자동3가,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교) ",35.81709249699895,127.08501643303266
502176,조선대학교,2900000000,광주광역시,2911000000,동구,2911011800,서석동,광주광역시 동구 조선대길 146(서석동) ,35.14273957396553,126.934704353982
502177,중부대학교,4400000000,충청남도,4471000000,금산군,4471039023,추부면,"충청남도 금산군 추부면 대학로 201 (마전리, 중부대학교) ",36.193200115990265,127.44991883395572
502178,중앙대학교,4100000000,경기도,4155000000,안성시,4155035028,대덕면,"경기도 안성시 대덕면 서동대로 4726 (내리, 중앙대학교) ",37.00330594400919,127.23125366196707
502179,중앙대학교,1100000000,서울특별시,1159000000,동작구,1159010500,흑석동,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교) ",37.504569610014606,126.9559530030114
502180,중앙승가대학교,4100000000,경기도,4157000000,김포시,4157010700,풍무동,경기도 김포시 승가로 123 (풍무동) ,37.60547407698613,126.70628852303624
502181,백석대학교,4400000000,충청남도,4413100000,천안시 동남구,4413111900,안서동,충청남도 천안시 동남구 백석대학로 1 (안서동) ,36.83883153597802,127.18252048998306
502182,청주대학교,4300000000,충청북도,4311400000,청주시 청원구,4311410100,우암동,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교) ",36.65173966401472,127.492690634977
502183,총신대학교,1100000000,서울특별시,1159000000,동작구,1159010700,사당동,"서울특별시 동작구 사당로 143 (사당동, 총신대학교) ",37.4886785450076,126.96709566501212
502184,추계예술대학교,1100000000,서울특별시,1141000000,서대문구,1141011000,북아현동,"서울특별시 서대문구 북아현로11가길 7 (북아현동, 추계예술대학교) ",37.56257197301159,126.95387922097775
502185,한국침례신학대학교,3000000000,대전광역시,3020000000,유성구,3020013200,하기동,"대전광역시 유성구 북유성대로 190 (하기동, 침례신학대학) ",36.38521816001249,127.3254139600003
502186,칼빈대학교,4100000000,경기도,4146300000,용인시 기흥구,4146311300,마북동,"경기도 용인시 기흥구 마북로 184 (마북동, 칼빈대학교) ",37.3053627509954,127.1294110730439
502187,평택대학교,4100000000,경기도,4122000000,평택시,4122012400,용이동,"경기도 평택시 서동대로 3825 (용이동, 평택대학교) ",36.99563529799802,127.13406439301784
502188,차의과학대학교,4100000000,경기도,4165000000,포천시,4165010600,동교동,"경기도 포천시 해룡로 120 (동교동, 포천중문의과대학) 차의과학대학교",37.8564428359856,127.13738895897988
502189,포항공과대학교,4700000000,경상북도,4711100000,포항시 남구,4711111500,지곡동,"경상북도 포항시 남구 청암로 77 (지곡동, 포항공과대학교) ",36.017599145027646,129.32209140800234
502190,한국기술교육대학교,4400000000,충청남도,4413100000,천안시 동남구,4413136021,병천면,"충청남도 천안시 동남구 병천면 충절로 1600 (가전리, 한국기술교육대학교) ",36.76174375799303,127.27984053297644
502191,한국성서대학교,1100000000,서울특별시,1135000000,노원구,1135010500,상계동,"서울특별시 노원구 동일로214길 32 (상계동, 한국성서대학교) ",37.64894651703515,127.06374723602926
502192,한국외국어대학교,1100000000,서울특별시,1123000000,동대문구,1123011000,이문동,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교) ",37.5972757379885,127.05831344500407
502193,한국항공대학교,4100000000,경기도,4128100000,고양시 덕양구,4128113000,현천동,"경기도 고양시 덕양구 항공대학로 76 (화전동, 한국항공대학교) ",37.59755152997235,126.86487857302836
502194,한남대학교,3000000000,대전광역시,3023000000,대덕구,3023010100,오정동,"대전광역시 대덕구 한남로 70 (오정동, 한남대학교) ",36.35376027599733,127.42362042997333
502195,한동대학교,4700000000,경상북도,4711300000,포항시 북구,4711325031,흥해읍,"경상북도 포항시 북구 흥해읍 한동로 558 (남송리, 한동대학교) ",36.10502067702977,129.38707433703345
502196,한라대학교,5100000000,강원특별자치도,5113000000,원주시,5113037021,흥업면,강원특별자치도 원주시 흥업면 한라대길 28 ,37.30200339197635,127.91097571998938
502197,한림대학교,5100000000,강원특별자치도,5111000000,춘천시,5111012000,후평동,강원특별자치도 춘천시 한림대학길 1 (옥천동) ,37.8861056780176,127.73990466303168
502198,한서대학교,4400000000,충청남도,4421000000,서산시,4421039023,해미면,"충청남도 서산시 해미면 한서1로 46 (대곡리, 한서대학교) ",36.69161611501872,126.58661872599473
502199,한성대학교,1100000000,서울특별시,1129000000,성북구,1129011200,삼선동2가,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교) ",37.5830280670008,127.00955740496724
502200,한세대학교,4100000000,경기도,4141000000,군포시,4141010200,당정동,경기도 군포시 한세로 30 (당정동) ,37.3453898359896,126.95295210696328
502201,한신대학교,4100000000,경기도,4137000000,오산시,4137011200,양산동,"경기도 오산시 한신대길 137 (양산동, 한신대학교) ",37.19515608902999,127.01880622404342
502202,한양대학교,1100000000,서울특별시,1120000000,성동구,1120010600,사근동,"서울특별시 성동구 왕십리로 222 (사근동, 한양대학교) ",37.559568297971374,127.04686068699274
502203,한양대학교(ERICA),4100000000,경기도,4127100000,안산시 상록구,4127110300,사동,"경기도 안산시 상록구 한양대학로 55 (사동, 한양대학교) ",37.30122479801116,126.83402084501036
502204,서울한영대학교,1100000000,서울특별시,1153000000,구로구,1153010700,개봉동,서울특별시 구로구 경인로 290-42 (개봉동) ,37.49658751997422,126.85083001703106
502205,한일장신대학교,5200000000,전북특별자치도,5271000000,완주군,5271032021,상관면,전북특별자치도 완주군 상관면 왜목로 726-15 ,35.763103892971046,127.2065525639796
502206,협성대학교,4100000000,경기도,4159000000,화성시,4159025321,봉담읍,"경기도 화성시 봉담읍 최루백로 72 (상리, 협성대학교) ",37.2124632730328,126.9526971369684
502207,호남대학교,2900000000,광주광역시,2920000000,광산구,2920010500,서봉동,"광주광역시 광산구 호남대길 120 (서봉동, 호남대학본부) ",35.14997792599861,126.7650702460155
502208,호남신학대학교,2900000000,광주광역시,2915500000,남구,2915511300,양림동,"광주광역시 남구 제중로 77 (양림동, 호남신학대학교) ",35.14009851402499,126.91053389604303
502209,호서대학교,4400000000,충청남도,4420000000,아산시,4420025327,배방읍,"충청남도 아산시 배방읍 호서로79번길 20 (세출리, 호서대학교) ",36.73184781697314,127.07614567901678
502210,홍익대학교,1100000000,서울특별시,1144000000,마포구,1144011500,상수동,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교) ",37.54921747197514,126.92499020902594
502211,가톨릭꽃동네대학교,4300000000,충청북도,4311200000,청주시 서원구,4311232021,현도면,"충청북도 청주시 서원구 현도면 상삼길 133 (상삼리, 꽃동네대학교) ",36.52219837898178,127.40032167499773
502212,남부대학교,2900000000,광주광역시,2920000000,광산구,2920011500,월계동,광주광역시 광산구 남부대길 1 (월계동) ,35.2069619099861,126.84225845698168
502213,예원예술대학교,5200000000,전북특별자치도,5275000000,임실군,5275033021,신평면,"전라북도 임실군 신평면 창인로 117 (창인리, 예원예술학교) ",35.64755826601712,127.27189092402932
502214,예원예술대학교,4100000000,경기도,4163000000,양주시,4163031021,은현면,경기도 양주시 은현면 예원대학로 56 ,37.84556744402988,127.03573354698185
502215,목포가톨릭대학교,4600000000,전라남도,4611000000,목포시,4611016000,석현동,"전라남도 목포시 영산로 697 (석현동, 목포가톨릭대학교) ",34.82679826300255,126.41918657599852
502216,부산장신대학교,4800000000,경상남도,4825000000,김해시,4825010600,구산동,경상남도 김해시 김해대로 1894-68 (구산동) ,35.256866053027736,128.8611843809905
502217,금강대학교,4400000000,충청남도,4423000000,논산시,4423034026,상월면,"충청남도 논산시 상월면 상월로 522 (대명리, 금강대학교) ",36.30680499898207,127.18970700003896
502218,예수대학교,5200000000,전북특별자치도,5211100000,전주시 완산구,5211112700,중화산동1가,"전라북도 전주시 완산구 서원로 383 (중화산동1가, 예수대학교) ",35.815691708963776,127.13417766204115
502219,광주대학교,2900000000,광주광역시,2915500000,남구,2915510800,진월동,"광주광역시 남구 효덕로 277 (진월동, 광주대학교) ",35.106499044033384,126.89547544996095
502220,화성의과학대학교,4100000000,경기도,4159000000,화성시,4159026221,남양읍,경기도 화성시 남양읍 남양중앙로 400-5 ,37.202670211983225,126.84060685097188
502221,동명대학교,2600000000,부산광역시,2629000000,남구,2629010800,용당동,"부산광역시 남구 신선로 428 (용당동, 동명대학교) ",35.119880766963874,129.1015141239614
502222,대전신학대학교,3000000000,대전광역시,3023000000,대덕구,3023010100,오정동,"대전광역시 대덕구 한남로 41 (오정동, 대전신학대학교) ",36.350193315005534,127.42299669400845
502223,중원대학교,4300000000,충청북도,4376000000,괴산군,4376025021,괴산읍,"충청북도 괴산군 괴산읍 문무로 85 (동부리, 중원대학교) ",36.82012092299047,127.79743750399568
502224,우송대학교,3000000000,대전광역시,3011000000,동구,3011011100,자양동,"대전광역시 동구 동대전로 171 (자양동, 우송정보대학) ",36.33813490797837,127.44646700097248
502225,김천대학교,4700000000,경상북도,4715000000,김천시,4715011000,삼락동,"경상북도 김천시 대학로 214 (삼락동, 김천대학교) ",36.139287931998425,128.07877169800628
502226,송원대학교,2900000000,광주광역시,2915500000,남구,2915511200,송하동,"광주광역시 남구 송암로 73 (송하동, 송원대학) ",35.10991636599392,126.87490723604184
502227,경운대학교,4700000000,경상북도,4719000000,구미시,4719025628,산동읍,경상북도 구미시 산동읍 강동로 730 ,36.16829794900959,128.46908896096153
502228,남서울대학교,4400000000,충청남도,4413300000,천안시 서북구,4413325023,성환읍,"충청남도 천안시 서북구 성환읍 대학로 91 (매주리, 남서울대학교) ",36.90941780800411,127.1433652049657
502229,초당대학교,4600000000,전라남도,4684000000,무안군,4684025023,무안읍,"전라남도 무안군 무안읍 무안로 380 (성남리, 초당대학교) ",34.975794186974056,126.47556818298642
